#############################################################################
                  ARQUIVO DE ENTRADA DE DADOS
           PARA A DISCRETIZACAO DE UM SOLIDO  2486
             ATRAVES DO MESHLESS LOCAL PETROV-GALERKIN
#############################################################################
____________________________________________________________________________
   N DE PONTOS NO CONTORNO, N DE PONTOS NO DOMINIO,MAX PONTOS NO SUPORTE,
N DE CANTOS, TIPO DE APROX. P OBT. DAS FUNÇ. DE FORMA (1-LIN.,2-QUAD,3-CUB.)   
____________________________________________________________________________
   132,961,25,4,2
____________________________________________________________________________
   N DE P. DE GAUSS, MÓDULO DE ELASTICIDADE, COEF. POISSON,Espessura,CARGA,
 N DE NOS COM VALORES PRESCRITOS # DE ZERO,PONTOS ADICIONAIS NO SUPORTE
____________________________________________________________________________
   
   8,2000000.,0.3,1.,-0.64,0,20
____________________________________________________________________________
   Min de pontos no suporte do Pto de Gauss, PENALIDADE,
   FATOR DE AMPLIAÇAO DO SUPORTE DE INTEGRAÇÃO
____________________________________________________________________________
	17,1.E-12,1. 
____________________________________________________________________________
  NO DO CONT, COORD. X, COORD Y,NO DE CANTO (0-NÃO OU FINAL, 1-INICIAL),
	CANTO ANTERIOR SOMENTE PARA CANTO INICIAL(SENT ANTI-HORARIO POSITIVO), 
	TIPO DE PRESC (0-FORÇA, 1- DESL.) (Mn OU 0n) (Mns OU 0s) (Vn OU W)
_____________________________________________________________________________
106	1.000	4.250	0	0	1	1	1
107	1.000	4.125	0	0	1	1	1
108	1.000	4.000	0	0	1	1	1
109	1.000	3.875	0	0	1	1	1
110	1.000	3.750	0	0	1	1	1
111	1.000	3.625	0	0	1	1	1
112	1.000	3.500	0	0	1	1	1
113	1.000	3.375	0	0	1	1	1
114	1.000	3.250	0	0	1	1	1
115	1.000	3.125	0	0	1	1	1
116	1.000	3.000	0	0	1	1	1
117	1.000	2.875	0	0	1	1	1
118	1.000	2.750	0	0	1	1	1
119	1.000	2.625	0	0	1	1	1
120	1.000	2.500	0	0	1	1	1
121	1.000	2.375	0	0	1	1	1
122	1.000	2.250	0	0	1	1	1
123	1.000	2.125	0	0	1	1	1
124	1.000	2.000	0	0	1	1	1
125	1.000	1.875	0	0	1	1	1
126	1.000	1.750	0	0	1	1	1
127	1.000	1.625	0	0	1	1	1
128	1.000	1.500	0	0	1	1	1
129	1.000	1.375	0	0	1	1	1
130	1.000	1.250	0	0	1	1	1
131	1.000	1.125	0	0	1	1	1
132	1.000	1.000	0	0	1	1	1
_____________________________________________________________________________
 NÓS DO CONTORNO COM VALORES PRESCRITOS DIFERENTES DE ZERO (por enquanto todos os nós de um lado 
 NO   (Mn OU 0n)  (Ms OU 0s)	(Vn OU W) 					recebem a mesma prescrição do canto inicial do lado)  
_____________________________________________________________________________
_____________________________________________________________________________
  NO INTERNO, COORD X, COORD Y
_____________________________________________________________________________
133 	1.250	1.125
134 	1.500	1.125
135 	1.750	1.125
136 	2.000	1.125
137 	2.250	1.125
138 	2.500	1.125
139 	2.750	1.125
140 	3.000	1.125
141 	3.250	1.125
142 	3.500	1.125
143 	3.750	1.125
144 	4.000	1.125
145 	4.250	1.125
146 	4.500	1.125
147 	4.750	1.125
148 	5.000	1.125
149 	5.250	1.125
150 	5.500	1.125
151 	5.750	1.125
152 	6.000	1.125
153 	6.250	1.125
154 	6.500	1.125
155 	6.750	1.125
156 	7.000	1.125
157 	7.250	1.125
158 	7.500	1.125
159 	7.750	1.125
160 	8.000	1.125
161 	8.250	1.125
162 	8.500	1.125
163 	8.750	1.125
164 	1.250	1.250
165 	1.500	1.250
